"PF01406","1li5","All alpha proteins","Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases","Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases","Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases"
"PF01408","1ofg","Alpha and beta proteins (a/b)","NAD(P)binding Rossmannfold domains","NAD(P)binding Rossmannfold domains","Glyceraldehydephosphate dehydrogenaselike Nterminal domain"
"PF01409","1pys","All beta proteins","PheT/TilS domain","PheT/TilS domain","B/B domain of PheRS PheT"
"PF01411","1v7o","Alpha and beta proteins (a+b)","RRF/tRNA synthetase additional domainlike","ThrRS/AlaRS common domain","AlaXlike"
"PF01412","1dcq","Alpha and beta proteins (a+b)","betahairpinalphahairpin repeat","Ankyrin repeat","Ankyrin repeat"
"PF01413","1li1","Alpha and beta proteins (a+b)","Ctype lectinlike","Ctype lectinlike","Noncollagenous (NC) domain of collagen IV"
"PF01416","1dj0","Alpha and beta proteins (a+b)","Pseudouridine synthase","Pseudouridine synthase","Pseudouridine synthase I TruA"
"PF01417","1edu","All alpha proteins","8 alpha-alpha superhelix","9 ENTH/VHS domain","1 ENTH domain"
"PF01419","1jac","All beta proteins","betaPrism I","Mannosebinding lectins","Mannosebinding lectins"
"PF01423","1d3b","All beta proteins","Smlike fold","Smlike ribonucleoproteins","Sm motif of small nuclear ribonucleoproteins SNRNP"
"PF01424","1msz","Alpha and beta proteins (a+b)","IFlike","RH domain","RH domain"
"PF01425","1ocm","Alpha and beta proteins (a/b)","Amidase signature (AS) enzymes","Amidase signature (AS) enzymes","Amidase signature (AS) enzymes"
"PF01429","1qk9","Alpha and beta proteins (a+b)","DNAbinding domain","DNAbinding domain","MethylCpGbinding domain MBD"
"PF01430","1i7f","Alpha and beta proteins (a+b)","Hsp domain","Hsp domain","Hsp domain"
"PF01431","1dmt","Alpha and beta proteins (a+b)","Zincinlike","Metalloproteases (""zincins"") catalytic domain","Neutral endopeptidase (neprilysin)"
"PF01432","1i1i","Alpha and beta proteins (a+b)","Zincinlike","Metalloproteases (""zincins"") catalytic domain","Neurolysinlike"
"PF01433","1hs6","All beta proteins","Leukotriene A hydrolase Nterminal domain","Leukotriene A hydrolase Nterminal domain","Leukotriene A hydrolase Nterminal domain"
"PF01434","1lv7","Alpha and beta proteins (a/b)","Ploop containing nucleoside triphosphate hydrolases","Ploop containing nucleoside triphosphate hydrolases","Extended AAAATPase domain"
"PF01436","1q7f","All beta proteins","6-bladed beta-propeller","NHL repeat","NHL repeat"
"PF01437","1olz","All beta proteins","bladed betapropeller","Sema domain","Sema domain"
"PF01441","1ggq","All alpha proteins","Four-helical up-and-down bundle","2 Outer surface protein C (OspC)","1 Outer surface protein C (OspC)"
"PF01447","8tln","Alpha and beta proteins (a+b)","Zincinlike","Metalloproteases (""zincins"") catalytic domain","Thermolysinlike"
"PF01450","1yve","Alpha and beta proteins (a/b)","NAD(P)binding Rossmannfold domains","NAD(P)binding Rossmannfold domains","phosphogluconate dehydrogenaselike Nterminal domain"
"PF01451","1phr","Alpha and beta proteins (a/b)","Phosphotyrosine protein phosphatases Ilike","Phosphotyrosine protein phosphatases I","Lowmolecularweight phosphotyrosine protein phosphatases"
"PF01453","1jpc","All beta proteins","beta-Prism II","alpha-D-mannose-specific plant lectins","alpha-D-mannose-specific plant lectins"
"PF01454","1i4f","All beta proteins","Immunoglobulin-like beta-sandwich","Immunoglobulin","C1 set domains (antibody constant domain-like)"
"PF01458","1vh4","All beta proteins","Single-stranded right-handed beta-helix","Stabilizer of iron transporter SufD","Stabilizer of iron transporter SufD"
"PF01462","1m10","Alpha and beta proteins (a/b)","Leucinerich repeat LRR (righthanded betaalpha superhelix)","L domainlike","Ngr ectodomainlike"
"PF01463","1m10","Alpha and beta proteins (a/b)","Leucinerich repeat LRR (righthanded betaalpha superhelix)","L domainlike","Ngr ectodomainlike"
"PF01464","1sly","Alpha and beta proteins (a+b)","Lysozymelike","Lysozymelike","Bacterial muramidase catalytic domain"
"PF01465","1upt","All alpha proteins","3 GRIP domain","1 GRIP domain","1 GRIP domain"
"PF01466","1vcb","All beta proteins","Prealbumin-like","VHL","VHL"
"PF01467","1coz","Alpha and beta proteins (a/b)","Adenine nucleotide alpha hydrolaselike","Nucleotidylyl transferase","Cytidylyltransferase"
"PF01468","1gab","All alpha proteins","immunoglobulin/albuminbinding domainlike","Bacterial immunoglobulin/albuminbinding domains","GA module an albuminbinding domain"
"PF01470","1aug","Alpha and beta proteins (a/b)","Phosphorylase/hydrolaselike","Pyrrolidone carboxyl peptidase (pyroglutamate aminopeptidase)","Pyrrolidone carboxyl peptidase (pyroglutamate aminopeptidase)"
"PF01471","1lbu","All alpha proteins","PGBDlike","PGBDlike","Peptidoglycan binding domain PGBD"
"PF01472","1it8","All beta proteins","PUA domainlike","PUA domainlike","PUA domain"
"PF01473","1hcx","All beta proteins","9  beta-hairpin stack","1  Cell wall binding repeat","1  Cell wall binding repeat"
"PF01475","1mzb","All alpha proteins","DNA/RNAbinding helical bundle","""Winged helix"" DNAbinding domain","FURlike"
"PF01476","1e0g","Alpha and beta proteins (a+b)","LysM domain","LysM domain","LysM domain"
"PF01477","1lpa","Alpha and beta proteins (a/b)","alpha/betaHydrolases","alpha/betaHydrolases","Pancreatic lipase Nterminal domain"
"PF01479","1c06","Alpha and beta proteins (a+b)","AlphaL RNAbinding motif","AlphaL RNAbinding motif","Ribosomal protein S"
"PF01480","1mp1","All alpha proteins","PWI domain","PWI domain","PWI domain"
"PF01481","1p65","Alpha and beta proteins (a+b)","Nucleocapsid protein dimerization domain","Nucleocapsid protein dimerization domain","Arterivirus nucleocapsid protein"
"PF01487","1qfe","Alpha and beta proteins (a/b)","TIM beta/alphabarrel","Aldolase","Class I aldolase"
"PF01488","1nyt","Alpha and beta proteins (a/b)","NAD(P)-binding Rossmann-fold domains","NAD(P)-binding Rossmann-fold domains","Aminoacid dehydrogenase-like C-terminal domain"
"PF01493","1ea0","All beta proteins","Single-stranded right-handed beta-helix","Alpha subunit of glutamate synthase C-terminal domain","Alpha subunit of glutamate synthase C-terminal domain"
"PF01494","2phh","Alpha and beta proteins (a/b)","FAD/NAD(P)binding domain","FAD/NAD(P)binding domain","FADlinked reductases Nterminal domain"
"PF01497","1efd","Alpha and beta proteins (a/b)","Chelataselike","""Helical backbone"" metal receptor","Periplasmic ferric siderophore binding protein FhuD"
"PF01498","1tc3","All alpha proteins","DNA/RNA-binding 3-helical bundle","Homeodomain-like","Recombinase DNA-binding domain"
"PF01501","1ll3","Alpha and beta proteins (a/b)","Nucleotidediphosphosugar transferases","Nucleotidediphosphosugar transferases","Glycogenin"
"PF01504","1bo1","Alpha and beta proteins (a+b)","SAICAR synthaselike","SAICAR synthaselike","Phosphatidylinositol phosphate kinase IIbeta PIPK IIbeta"
"PF01507","1sur","Alpha and beta proteins (a/b)","Adenine nucleotide alpha hydrolaselike","Adenine nucleotide alpha hydrolaseslike","PAPS reductaselike"
"PF01509","1k8w","All beta proteins","2  PUA domain-like","1  PUA domain-like","1  PUA domain"
"PF01510","1lba","Alpha and beta proteins (a+b)","NacetylmuramoylLalanine amidaselike","NacetylmuramoylLalanine amidaselike","NacetylmuramoylLalanine amidaselike"
"PF01515","1r5j","Alpha and beta proteins (a/b)","Isocitrate/Isopropylmalate dehydrogenaselike","Isocitrate/Isopropylmalate dehydrogenaselike","Phosphotransacetylase"
"PF01520","1jwq","Alpha and beta proteins (a/b)","Phosphorylase/hydrolaselike","Zndependent exopeptidases","NacetylmuramoylLalanine amidaselike"
"PF01521","1nwb","All beta proteins","HesBlike domain","HesBlike domain","HesBlike domain"
"PF01522","1ny1","Alpha and beta proteins (a/b)","stranded beta/alpha barrel","Glycoside hydrolase/deacetylase","NodBlike polysaccharide deacetylase"
"PF01532","1dl2","All alpha proteins","2 alpha/alpha toroid","2 Seven-hairpin glycosidases","1 Class I alpha-1;2-mannosidase catalytic domain"
"PF01537","1jma","All beta proteins","Immunoglobulin-like beta-sandwich","Immunoglobulin","V set domains (antibody variable domain-like)"
"PF01541","1mk0","Alpha and beta proteins (a+b)","GIYYIG endonuclease","GIYYIG endonuclease","GIYYIG endonuclease"
"PF01546","1cg2","Alpha and beta proteins (a/b)","Phosphorylase/hydrolaselike","Zndependent exopeptidases","Bacterial dinuclear zinc exopeptidases"
"PF01547","3mbp","Alpha and beta proteins (a/b)","Periplasmic binding proteinlike II","Periplasmic binding proteinlike II","Phosphate binding proteinlike"
"PF01551","1qwy","All beta proteins","Barrelsandwich hybrid","Duplicated hybrid motif","Peptidoglycan hydrolase LytM"
"PF01553","1k30","Alpha and beta proteins (a/b)","Glycerolphosphate ()acyltransferase","Glycerolphosphate ()acyltransferase","Glycerolphosphate ()acyltransferase"
"PF01555","1boo","Alpha and beta proteins (a/b)","SadenosylLmethioninedependent methyltransferases","SadenosylLmethioninedependent methyltransferases","Type II DNA methylase"
"PF01556","1c3g","All beta proteins","HSP40/DnaJ peptide-binding domain","HSP40/DnaJ peptide-binding domain","HSP40/DnaJ peptide-binding domain"
"PF01557","1qcn","Alpha and beta proteins (a+b)","FAH","FAH","FAH"
"PF01558","2pda","Alpha and beta proteins (a/b)","Thiamin diphosphatebinding fold (THDPbinding)","Thiamin diphosphatebinding fold (THDPbinding)","PFOR Pyr module"
"PF01564","1mjf","Alpha and beta proteins (a/b)","SadenosylLmethioninedependent methyltransferases","SadenosylLmethioninedependent methyltransferases","Spermidine synthase"
"PF01565","2vao","Alpha and beta proteins (a+b)","Ferredoxinlike","FADlinked oxidases Cterminal domain","Vanillylalcohol oxidaselike"
"PF01569","1d2t","All alpha proteins","1 Acid phosphatase/Vanadium-dependent haloperoxidase","1 Acid phosphatase/Vanadium-dependent haloperoxidase","1 Type 2 phosphatidic acid phosphatase PAP2"
"PF01571","1pj5","Alpha and beta proteins (a/b)","FAD/NAD(P)-binding domain","FAD/NAD(P)-binding domain","FAD-linked reductases N-terminal domain"
"PF01575","1iq6","Alpha and beta proteins (a+b)","Thioesterase/thiol ester dehydraseisomerase","Thioesterase/thiol ester dehydraseisomerase","MaoClike"
"PF01582","1fyv","Alpha and beta proteins (a/b)","Flavodoxinlike","Toll/Interleukin receptor TIR domain","Toll/Interleukin receptor TIR domain"
"PF01583","1d6j","Alpha and beta proteins (a/b)","Ploop containing nucleoside triphosphate hydrolases","Ploop containing nucleoside triphosphate hydrolases","Adenosinephosphosulfate kinase (APS kinase)"
"PF01584","1b3q","Alpha and beta proteins (a+b)","ATPase domain of HSP chaperone/DNA topoisomerase II/histidine kinase","ATPase domain of HSP chaperone/DNA topoisomerase II/histidine kinase","Histidine kinase"
"PF01586","1mdy","All alpha proteins","HLH-like","HLH helix-loop-helix DNA-binding domain","HLH helix-loop-helix DNA-binding domain"
"PF01588","1pys","All beta proteins","PheT/TilS domain","PheT/TilS domain","B/B domain of PheRS PheT"
"PF01589","1rer","All beta proteins","Immunoglobulin-like beta-sandwich","E set domains","Class II viral fusion proteins C-terminal domain"
"PF01591","1bif","Alpha and beta proteins (a/b)","Ploop containing nucleoside triphosphate hydrolases","Ploop containing nucleoside triphosphate hydrolases","phosphofructokinase/fructosebisphosphatase kinase domain"
"PF01593","1b37","Alpha and beta proteins (a/b)","FAD/NAD(P)binding domain","FAD/NAD(P)binding domain","FADlinked reductases Nterminal domain"
"PF01596","1vid","Alpha and beta proteins (a/b)","SadenosylLmethioninedependent methyltransferases","SadenosylLmethioninedependent methyltransferases","COMTlike"
"PF01597","1htp","All beta proteins","Barrelsandwich hybrid","Single hybrid motif","Biotinyl/lipoylcarrier proteins and domains"
"PF01609","1mus","Alpha and beta proteins (a/b)","Ribonuclease Hlike motif","Ribonuclease Hlike","Transposase inhibitor (Tn transposase)"
"PF01612","1dpi","Alpha and beta proteins (a/b)","Ribonuclease Hlike motif","Ribonuclease Hlike","DnaQlike  exonuclease"
"PF01614","1mkm","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","Transcriptional regulator IclR N-terminal domain"
"PF01619","1k87","All alpha proteins","6 N-terminal domain of bifunctional PutA protein","1 N-terminal domain of bifunctional PutA protein","1 N-terminal domain of bifunctional PutA protein"
"PF01620","1nlx","All alpha proteins","Fourhelical upanddown bundle","Group V grass pollen allergen","Group V grass pollen allergen"
"PF01624","1ng9","Alpha and beta proteins (a/b)","Ploop containing nucleoside triphosphate hydrolases","Ploop containing nucleoside triphosphate hydrolases","ABC transporter ATPase domainlike"
"PF01625","1fva","Alpha and beta proteins (a+b)","Ferredoxinlike","Peptide methionine sulfoxide reductase","Peptide methionine sulfoxide reductase"
"PF01627","2a0b","All alpha proteins","Four-helical up-and-down bundle","0 Histidine-containing phosphotransfer domain HPT domain","1 Aerobic respiration control sensor protein ArcB"
"PF01630","1fcv","Alpha and beta proteins (a/b)","TIM beta/alphabarrel","(Trans)glycosidases","Bee venom hyaluronidase"
"PF01634","1nh8","Alpha and beta proteins (a/b)","Periplasmic binding proteinlike II","Periplasmic binding proteinlike II","Phosphate binding proteinlike"
"PF01636","1j7l","Alpha and beta proteins (a+b)","Protein kinaselike (PKlike)","Protein kinaselike (PKlike)","APH phosphotransferases"
"PF01641","1l1d","All beta proteins","Mss4-like","Mss4-like","SelR domain"
"PF01642","1req","Alpha and beta proteins (a/b)","TIM beta/alpha-barrel","Cobalamin (vitamin B12)-dependent enzymes","Methylmalonyl-CoA mutase N-terminal (CoA-binding) domain"
"PF01645","1ea0","All beta proteins","Single-stranded right-handed beta-helix","Alpha subunit of glutamate synthase C-terminal domain","Alpha subunit of glutamate synthase C-terminal domain"
"PF01648","1qr0","Alpha and beta proteins (a+b)","phosphopantetheinyl transferase","phosphopantetheinyl transferase","Phosphopantetheinyl transferase SFP"
"PF01649","1n32","All alpha proteins","6 S13-like H2TH domain","1 S13-like H2TH domain","1 Ribosomal protein S13"
"PF01652","1ap8","Alpha and beta proteins (a+b)","eIFelike","eIFelike","Translation initiation factor eIFe"
"PF01653","1b04","Alpha and beta proteins (a+b)","ATPgrasp","DNA ligase/mRNA capping enzyme catalytic domain","Adenylation domain of NAD+dependent DNA ligase"
"PF01655","1m90","All alpha proteins","Long alphahairpin","Ribosomal protein L (Lp)","Ribosomal protein L (Lp)"
"PF01656","1dts","Alpha and beta proteins (a/b)","Ploop containing nucleoside triphosphate hydrolases","Ploop containing nucleoside triphosphate hydrolases","Nitrogenase iron proteinlike"
"PF01658","1gr0","Alpha and beta proteins (a/b)","NAD(P)-binding Rossmann-fold domains","NAD(P)-binding Rossmann-fold domains","Glyceraldehyde-3-phosphate dehydrogenase-like N-terminal domain"
"PF01661","1vhu","Alpha and beta proteins (a/b)","Macro domainlike","Macro domainlike","Macro domain"
"PF01663","1ei6","Alpha and beta proteins (a/b)","Alkaline phosphataselike","Alkaline phosphataselike","Phosphonoacetate hydrolase"
"PF01664","1kke","All beta proteins","Triple beta-spiral","Fibre shaft of virus attachment proteins","Reovirus attachment protein sigma 1"
"PF01665","1knz","Multidomain proteins (alpha and beta)","NSP homodimer","NSP homodimer","NSP homodimer"
"PF01668","1k8h","All beta proteins","1  Small protein B (SmpB)","1  Small protein B (SmpB)","1  Small protein B (SmpB)"
"PF01669","1bx2","All beta proteins","Immunoglobulin-like beta-sandwich","Immunoglobulin","C1 set domains (antibody constant domain-like)"
"PF01670","1nlr","All beta proteins","Concanavalin Alike lectins/glucanases","Concanavalin Alike lectins/glucanases","Xylanase/endoglucanase /"
"PF01674","1i6w","Alpha and beta proteins (a/b)","alpha/betaHydrolases","alpha/betaHydrolases","Bacterial lipase"
"PF01676","1o99","Alpha and beta proteins (a/b)","Alkaline phosphataselike","Alkaline phosphataselike","Bisphosphoglycerateindependent phosphoglycerate mutase catalytic domain"
"PF01678","1bwz","Alpha and beta proteins (a+b)","Diaminopimelate epimeraselike","Diaminopimelate epimeraselike","Diaminopimelate epimerase"
"PF01687","1mrz","Alpha and beta proteins (a/b)","Adenine nucleotide alpha hydrolaselike","Nucleotidylyl transferase","Adenylyltransferase"
